sample_id,event_id,event_code,latitude,longitude,state,district,facility_id,facility_name,acquisition_date,split,spatial_group,spatial_holdout_region,label,label_type,label_source,verification_status,dataset_type,is_demo,point_in_time_compliant,frp_max,frp_avg,frp_std,bright_max,bright_avg,delta_brightness,dist_to_facility_m,dist_to_forest_m,dist_to_agriculture_m,dist_to_settlement_m,dist_to_water_m,dist_to_mine_m,landcover_code,persistence_score,recurrence_rate,day_night_ratio,baseline_deviation_ratio,industrial_context_score
471704cc-89cf-40f6-924f-e84eae7951e1,da0ab2b9-487b-44a3-8470-18a20b04a43b,EVT-REAL-2025-00912,18.44353,80.51074,Chhattisgarh,Korba,,,2025-01-16,VALIDATION,Korba,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,34.49,34.49,0.0,338.71,338.71,0.0,6863.114732254127,560645.0,1323503.4,4200.0,654327.9,475669.2,0,1.0,18.57,1.0,6.694,0.65
4aa132f8-d5a8-4e42-8860-d99c6236a119,ff0d7de8-9be6-4b1d-b912-b21303f03895,EVT-REAL-2025-00913,21.60158,69.84554,Gujarat,Jamnagar,8ecbe261-a425-480f-b1a8-f9264f9494a1,Moserbear,2025-01-16,VALIDATION,8ecbe261-a425-480f-b1a8-f9264f9494a1,WESTERN_PETROCHEMICAL,Gas Flare,WEAKLY_LABELED,FACILITY_THERMAL_BASE,UNVERIFIED,REAL,False,True,34.89,34.89,0.0,341.61,335.61,6.0,265.6455877121886,1145879.1,1017579.7,4200.0,1354931.5,1311139.2,0,0.7,29.71,1.0,2.941,0.95
c9fad3f3-a2c7-4f94-8a42-85a37165181a,b75ac73b-7b08-43b3-b651-a57770530515,EVT-REAL-2025-00914,26.56992,80.93874,Madhya Pradesh,Singrauli,,,2025-01-17,VALIDATION,Singrauli,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,14.38,14.38,0.0,338.01,338.01,0.0,14375.224825042866,295748.9,548726.4,4200.0,322489.8,308278.6,0,0.2667,2.57,1.0,3.74,0.2
d66d5cf5-169e-417b-be30-0293122b5a09,6869ed38-013f-42d6-8f70-6234abf1b6ad,EVT-REAL-2025-00915,21.8318,84.9329,Odisha,Angul,fbb04982-8e88-406b-a6b1-8d8d4f6ac347,Designated Industrial Park / Estate (Way #664709632),2025-01-17,VALIDATION,fbb04982-8e88-406b-a6b1-8d8d4f6ac347,EASTERN_COAL_BELT,Gas Flare,WEAKLY_LABELED,FACILITY_THERMAL_BASE,UNVERIFIED,REAL,False,True,39.1,39.1,0.0,308.7,308.7,0.0,418.17577894175963,120657.7,1208878.8,4200.0,300644.2,238238.1,0,1.0,28.29,1.0,13.065,0.95
189826bc-2228-41b2-86da-9c5616bbd392,7aacb3ed-8bc6-44e2-a954-64ad8888263f,EVT-REAL-2025-00916,26.30128,81.24075,Madhya Pradesh,Singrauli,,,2025-01-17,VALIDATION,Singrauli,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,9.1,9.1,0.0,348.7,348.7,0.0,5157.7467647631465,265998.8,591063.1,4200.0,280809.9,267122.2,0,0.9,10.0,1.0,2.415,0.65
f2e5145b-8fdd-4e98-9fd8-0ffab6664f5e,2cb70f05-8c41-4c53-8b4c-d65ebe2872ae,EVT-REAL-2025-00917,27.24102,80.47495,Uttar Pradesh,Sonbhadra,,,2025-01-17,VALIDATION,Sonbhadra,GENERAL_INDIAN_TERRITORY,Agricultural Burning,REAL,BHUVAN_AGRICULTURAL_CYCLE,UNVERIFIED,REAL,False,True,8.39,8.39,0.0,342.96,342.96,0.0,12815.841248234638,371561.3,464830.9,4200.0,409777.1,395741.6,0,0.2,2.29,1.0,1.463,0.2
168d8cf6-2f42-47fb-b84b-06250ddaf0c6,2ec7f9d3-afe9-4639-8626-40662b8d2843,EVT-REAL-2025-00918,27.97046,80.57771,Uttar Pradesh,Sonbhadra,,,2025-01-17,VALIDATION,Sonbhadra,GENERAL_INDIAN_TERRITORY,Agricultural Burning,REAL,BHUVAN_AGRICULTURAL_CYCLE,UNVERIFIED,REAL,False,True,9.66,9.66,0.0,354.62,354.62,0.0,15514.642454512308,451504.3,425867.9,4200.0,473175.5,461244.3,0,0.4333,4.0,1.0,3.103,0.2
687a7b8c-2665-4d0d-8e1b-b1067fda1bc1,a8f815ba-f557-4a42-b913-f46310d676ec,EVT-REAL-2025-00919,27.95205,78.78046,Uttar Pradesh,Sonbhadra,,,2025-01-17,VALIDATION,Sonbhadra,GENERAL_INDIAN_TERRITORY,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,10.48,10.48,0.0,331.77,331.77,0.0,5749.563389514339,492369.2,289649.9,4200.0,578293.0,561565.0,0,0.5333,6.57,1.0,1.396,0.65
3ae2129a-b80c-4209-a8b0-fae90da03f00,6f7045be-9931-40da-8b61-1e1791e3b076,EVT-REAL-2025-00920,30.79811,76.18629,Punjab,Sangrur,,,2025-01-17,VALIDATION,Sangrur,NORTHERN_AGRICULTURE,Agricultural Burning,REAL,BHUVAN_AGRICULTURAL_CYCLE,UNVERIFIED,REAL,False,True,38.02,38.02,0.0,338.46,338.46,0.0,2553.0775820708645,890055.5,0.0,4200.0,980159.7,964126.0,4,1.0,24.57,1.0,5.851,0.65
b473d3f7-01f1-450c-8137-9666cb33d598,5ff0e95a-f071-4746-be8c-e79188073c05,EVT-REAL-2025-00921,31.76619,75.4908,Punjab,Sangrur,,,2025-01-17,VALIDATION,Sangrur,NORTHERN_AGRICULTURE,Agricultural Burning,REAL,BHUVAN_AGRICULTURAL_CYCLE,UNVERIFIED,REAL,False,True,13.72,13.72,0.0,338.34,338.34,0.0,5288.090355382351,1016173.1,0.0,4200.0,1103884.4,1088214.6,4,1.0,46.0,1.0,2.441,0.65
5203a792-da84-4779-85c2-b70acdf8adaa,e7e0e24e-4f1d-4544-b9f0-20cd067b6587,EVT-REAL-2025-00922,12.421,76.80045,Tamil Nadu,Chennai,,,2025-01-17,VALIDATION,Chennai,GENERAL_INDIAN_TERRITORY,Other Thermal Source,REAL,BACKGROUND_THERMAL_SOURCE,UNVERIFIED,REAL,False,True,49.2,39.55,9.649870465451855,337.8,333.5,4.300000000000011,4510.885530259903,1297093.5,1935371.1,4200.0,1424585.9,1250498.1,0,0.7,15.43,1.0,8.285,0.65
4a21a0d3-fe19-46fd-866f-efd72ed81f10,64d5a5ca-e0fe-4b39-8fac-b048fe6886e2,EVT-REAL-2025-00923,12.432,76.8049,Tamil Nadu,Chennai,,,2025-01-17,VALIDATION,Chennai,GENERAL_INDIAN_TERRITORY,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,29.1,29.1,0.0,328.3,328.3,0.0,5556.730237835968,1295786.0,1934154.3,4200.0,1423279.3,1249197.2,0,0.6333,14.0,1.0,4.99,0.65
4107c657-e2d0-4c90-8603-3c31f2cdd2fd,d35f1055-f606-45c7-a1b3-a819618ac484,EVT-REAL-2025-00924,31.5249,75.7353,Punjab,Sangrur,,,2025-01-17,VALIDATION,Sangrur,NORTHERN_AGRICULTURE,Agricultural Burning,REAL,BHUVAN_AGRICULTURAL_CYCLE,UNVERIFIED,REAL,False,True,14.9,14.9,0.0,303.2,303.2,0.0,6297.473917078151,981191.8,0.0,4200.0,1068488.4,1052809.3,4,1.0,19.71,1.0,1.755,0.65
71644c60-a0b7-417c-b4c0-993f9b094fc2,28fc414e-bd07-4b76-90b1-7f1a3c717155,EVT-REAL-2025-00925,29.91349,74.94263,Punjab,Sangrur,278d9711-f5eb-4087-be4f-aba130395447,Guru Gobind Singh Refinery,2025-01-17,VALIDATION,278d9711-f5eb-4087-be4f-aba130395447,NORTHERN_AGRICULTURE,Agricultural Burning,REAL,BHUVAN_AGRICULTURAL_CYCLE,UNVERIFIED,REAL,False,True,47.0,20.47,13.479985163196583,367.0,332.34,34.660000000000025,1062.2541290703664,884256.6,0.0,4200.0,1003645.7,985358.2,4,1.0,977.14,0.0,3.621,0.95
ca9b544f-69f4-4444-8ff1-f17cb5f11b3e,8f8ceac3-33d7-48df-b90b-3ccd8efa2a62,EVT-REAL-2025-00926,22.5591,70.652,Gujarat,Jamnagar,,,2025-01-18,VALIDATION,Jamnagar,WESTERN_PETROCHEMICAL,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,26.0,26.0,0.0,321.2,321.2,0.0,10543.81836436883,1045152.7,887054.7,4200.0,1252195.1,1221040.5,0,0.6667,10.29,1.0,4.101,0.2
03928ea9-c440-4ba1-b2d8-8985a65a7218,9157968f-9f2c-45ae-b654-463f4736459c,EVT-REAL-2025-00927,21.79698,81.22506,Madhya Pradesh,Singrauli,,,2025-01-18,VALIDATION,Singrauli,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,22.5,22.5,0.0,367.0,367.0,0.0,28843.07927148563,188594.6,1001038.1,4200.0,288035.0,144812.3,0,0.4667,5.14,1.0,5.856,0.2
fe2cd779-48ae-4036-9c38-e9b7a1ae0326,5a9b557e-181b-4169-8389-1a7cfbf2f0ca,EVT-REAL-2025-00928,21.68977,81.92993,Madhya Pradesh,Singrauli,,,2025-01-18,VALIDATION,Singrauli,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,40.9,40.9,0.0,348.81,348.81,0.0,15688.233226171584,212302.7,1044617.3,4200.0,265757.9,90987.5,0,0.4667,6.57,1.0,7.78,0.2
1fcfddb3-f7ce-4de3-8ad6-b9d97ca082a6,ffa88ecd-6a95-48b9-8208-329844ee6fc0,EVT-REAL-2025-00929,24.2393,82.4277,Madhya Pradesh,Singrauli,36d83757-b5dd-43d6-9a69-6d3a12d0d492,Solar Photovoltaic / Solar Thermal Power Generation (Way #1499127735),2025-01-18,VALIDATION,36d83757-b5dd-43d6-9a69-6d3a12d0d492,EASTERN_COAL_BELT,Gas Flare,WEAKLY_LABELED,FACILITY_THERMAL_BASE,UNVERIFIED,REAL,False,True,19.4,19.4,0.0,320.9,320.9,0.0,775.9131853770149,125525.5,839370.4,4200.0,38067.3,15616.2,0,1.0,37.43,1.0,2.599,0.95
1bc99604-d0a0-410e-99d5-76219f9536b9,c27f0fce-967a-461a-8fd7-ef42facbd183,EVT-REAL-2025-00930,26.3563,81.2846,Madhya Pradesh,Singrauli,,,2025-01-18,VALIDATION,Singrauli,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,9.7,9.7,0.0,307.2,307.2,0.0,11436.5417188319,272118.8,590094.4,4200.0,283461.5,270226.5,0,0.1667,1.71,1.0,2.588,0.2
cf891ba3-a29d-49c7-944d-27f4461a3157,d849001a-2544-4748-ae4b-16df2e863696,EVT-REAL-2025-00931,18.98493,81.96455,Chhattisgarh,Korba,,,2025-01-18,VALIDATION,Korba,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,24.93,24.93,0.0,344.08,344.08,0.0,14656.420193567905,505379.7,1317051.4,4200.0,556521.9,371555.3,0,0.4667,6.0,1.0,3.678,0.2
cfaf4222-f24c-4dfa-82ba-1e72b7920e56,73f8894d-fb43-4a3c-a850-50e56a5227b7,EVT-REAL-2025-00932,26.03021,80.84113,Madhya Pradesh,Singrauli,,,2025-01-18,VALIDATION,Singrauli,EASTERN_COAL_BELT,Other Thermal Source,REAL,BACKGROUND_THERMAL_SOURCE,UNVERIFIED,REAL,False,True,18.63,17.73,0.9055385138137416,367.0,349.48,17.519999999999982,8133.7487289611445,235962.4,584710.8,4200.0,283070.7,266378.2,0,0.5333,10.0,1.0,2.945,0.2
a6392268-c2f0-4550-b7b6-5f6db72d0ef6,b4838057-0222-4e0e-9ce0-d3795beddd7f,EVT-REAL-2025-00933,26.02858,80.84223,Madhya Pradesh,Singrauli,,,2025-01-18,VALIDATION,Singrauli,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,26.24,26.24,0.0,367.0,367.0,0.0,7953.9239609781225,235781.6,584918.7,4200.0,282864.9,266170.0,0,0.6,10.57,1.0,4.201,0.65
362c6fd8-547d-499c-81bb-2dbfac67a5e6,b127fb78-82d7-40eb-bc65-ccb45d2e5b6d,EVT-REAL-2025-00934,23.6816,86.3961,Jharkhand,Dhanbad,0348bfff-a7d5-4948-844e-1899cbf51b57,Designated Industrial Park / Estate (Way #825940073),2025-01-19,VALIDATION,0348bfff-a7d5-4948-844e-1899cbf51b57,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,16.0,16.0,0.0,310.3,310.3,0.0,2225.6926241798305,180661.7,1176113.9,4200.0,337164.6,377460.0,0,1.0,4129.14,1.0,5.0,0.95
5151197a-36ff-43c8-a94b-917431930179,2473e2ac-dc54-4752-87d1-451ad74f7b7e,EVT-REAL-2025-00935,22.04331,84.28199,Chhattisgarh,Korba,28039fa9-7884-4293-bdcc-6b0e17c8e5d9,Solar Photovoltaic / Solar Thermal Power Generation (Way #1002379670),2025-01-19,VALIDATION,28039fa9-7884-4293-bdcc-6b0e17c8e5d9,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,26.47,26.47,0.0,367.0,367.0,0.0,1506.0337352569163,187670.5,1147772.7,4200.0,243453.4,167651.2,0,0.9333,12.57,1.0,5.264,0.95
88580f51-8942-4461-819d-802c7b51c5c4,5fc4c4c3-7dcc-4ea6-b771-cc78734d96e2,EVT-REAL-2025-00936,23.15722,87.26859,Jharkhand,Dhanbad,,,2025-01-19,VALIDATION,Dhanbad,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,31.47,31.47,0.0,367.0,367.0,0.0,7021.660648108032,138126.2,1282153.3,4200.0,434554.0,476174.8,0,0.1333,1.14,1.0,11.475,0.65
ad074bde-c18e-4a83-9b6d-0693214d110b,ce7b4d4c-603a-4efa-a6ba-0c02ce91e365,EVT-REAL-2025-00937,21.62576,84.33698,Chhattisgarh,Korba,,,2025-01-19,VALIDATION,Korba,EASTERN_COAL_BELT,Other Thermal Source,REAL,BACKGROUND_THERMAL_SOURCE,UNVERIFIED,REAL,False,True,43.85,32.96,7.714272486761146,367.0,351.73,15.269999999999982,23748.617874182473,182523.1,1187480.9,4200.0,287016.7,186720.8,0,1.0,15.71,1.0,6.071,0.2
bb8ce9b9-45b4-47f9-a604-5ca76880f88b,1a6291a2-a18b-4bd8-8df3-daf5301edb52,EVT-REAL-2025-00938,21.73787,85.77486,Odisha,Angul,,,2025-01-19,VALIDATION,Angul,EASTERN_COAL_BELT,Forest Fire,REAL,FSI_FOREST_CANOPY,UNVERIFIED,REAL,False,True,35.16,35.16,0.0,335.02,335.02,0.0,37039.205832723914,33636.0,1274705.6,4200.0,367930.8,325538.3,0,0.0667,0.57,1.0,16.278,0.2
ca7e2c25-1c19-4471-95df-877770220748,c22b56c7-cf26-4ca7-81f7-18439f5e5a32,EVT-REAL-2025-00939,18.99237,82.35315,Chhattisgarh,Korba,,,2025-01-19,VALIDATION,Korba,EASTERN_COAL_BELT,Mining Activity,REAL,IBM_MINING_GROUND_TRUTH,UNVERIFIED,REAL,False,True,21.3,21.3,0.0,340.31,340.31,0.0,21924.611266868727,473670.3,1332374.1,4200.0,550875.6,366609.0,0,1.0,30.29,1.0,3.42,0.2
0b434d04-307e-4953-9f53-4506b7979a3d,459eff69-a5b4-4e5b-9651-67e21c8881bc,EVT-REAL-2025-00940,27.98114,80.93865,Uttar Pradesh,Sonbhadra,,,2025-01-19,VALIDATION,Sonbhadra,GENERAL_INDIAN_TERRITORY,Agricultural Burning,REAL,BHUVAN_AGRICULTURAL_CYCLE,UNVERIFIED,REAL,False,True,14.26,14.26,0.0,344.25,344.25,0.0,11392.452284466019,452123.3,456064.2,4200.0,458409.0,447857.3,0,0.6,5.71,1.0,3.08,0.2
a3bce127-f39c-471b-96f5-829019e30170,909b6a1c-4611-4945-88d4-01896b69a39c,EVT-REAL-2025-00941,27.65721,80.97534,Uttar Pradesh,Sonbhadra,,,2025-01-19,VALIDATION,Sonbhadra,GENERAL_INDIAN_TERRITORY,Agricultural Burning,REAL,BHUVAN_AGRICULTURAL_CYCLE,UNVERIFIED,REAL,False,True,11.03,10.09,0.9433981132056604,354.02,343.81,10.20999999999998,14950.979269784779,416224.7,477445.5,4200.0,424375.6,413317.3,0,0.2667,3.14,1.0,3.588,0.2
cbdccaf5-4173-4d32-bedd-f70e3219d616,e6e9f114-53fa-4b1b-a768-098d5ec2c1e2,EVT-REAL-2025-00942,21.414,84.0144,Chhattisgarh,Korba,,,2025-01-19,VALIDATION,Korba,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,30.2,30.2,0.0,313.4,313.4,0.0,8403.331070920038,216230.7,1186076.3,4200.0,296135.1,169259.7,0,1.0,28.0,1.0,6.669,0.2
81bddc47-c4cf-4745-8fa4-377f4a71ca14,84bb945a-ce0f-40c2-b8ef-8627de0044fb,EVT-REAL-2025-00943,21.6521,84.2339,Chhattisgarh,Korba,,,2025-01-19,VALIDATION,Korba,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,25.9,25.9,0.0,311.3,311.3,0.0,16251.50692490024,193159.3,1178636.3,4200.0,279833.9,175789.7,0,1.0,29.71,1.0,3.307,0.2
89976ce8-8e00-4080-af8a-02813b2f51a4,088348e5-8bfa-4f7b-868f-bcc2c7e1f9a2,EVT-REAL-2025-00944,21.8205,84.156,Chhattisgarh,Korba,08da6f89-7424-4528-80f2-9a3b02ba132d,Designated Industrial Park / Estate (Way #704323613),2025-01-19,VALIDATION,08da6f89-7424-4528-80f2-9a3b02ba132d,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,55.8,55.8,0.0,320.8,320.8,0.0,2490.894269324375,200987.9,1158962.9,4200.0,259523.9,161336.4,0,1.0,26.29,1.0,10.652,0.95
6710b58a-1efb-4741-8f35-ce767f6ae4c9,208bf5da-a4d5-4afb-b023-959465832194,EVT-REAL-2025-00945,21.8356,84.2562,Chhattisgarh,Korba,,,2025-01-19,VALIDATION,Korba,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,48.2,48.2,0.0,319.1,319.1,0.0,12356.935992563034,190608.9,1164045.1,4200.0,262485.6,170616.9,0,1.0,22.57,1.0,7.585,0.2
4e1e12f3-458f-4e05-8bd1-74bb2c77b9a0,5c9a292d-3395-4232-8972-5511934e7ecd,EVT-REAL-2025-00946,21.833,84.229,Chhattisgarh,Korba,,,2025-01-19,VALIDATION,Korba,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,126.4,126.4,0.0,333.7,333.7,0.0,9547.99669007144,193424.1,1162528.7,4200.0,261495.0,168032.0,0,0.9333,16.0,1.0,29.13,0.2
916b4a83-097c-4571-bc52-b5d102b66f95,587b7cc3-9835-4cfb-a4d5-76153c6ca0bd,EVT-REAL-2025-00947,22.31475,84.0588,Chhattisgarh,Korba,,,2025-01-19,VALIDATION,Korba,EASTERN_COAL_BELT,Other Thermal Source,REAL,BACKGROUND_THERMAL_SOURCE,UNVERIFIED,REAL,False,True,60.7,44.8,15.9,322.0,318.8,3.1999999999999886,34421.821611653424,212537.9,1109932.1,4200.0,206007.0,142059.5,0,1.0,21.14,1.0,9.871,0.2
13e6bf35-0d49-481e-9d74-50a4f77437cf,b8c46232-2209-4f80-b2d9-4aa89c8e2fb0,EVT-REAL-2025-00948,19.1524,82.7124,Chhattisgarh,Korba,,,2025-01-19,VALIDATION,Korba,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,23.2,23.2,0.0,316.2,316.2,0.0,12515.385728554573,432572.5,1332086.3,4200.0,531290.5,348498.8,0,0.3333,4.57,1.0,5.213,0.2
d5406e4a-4a8d-4bf4-8252-4e28e615fdd4,8d8a1dcd-8bbd-45ad-8d1a-62fe028ec853,EVT-REAL-2025-00949,29.9121,74.962,Punjab,Sangrur,278d9711-f5eb-4087-be4f-aba130395447,Guru Gobind Singh Refinery,2025-01-19,VALIDATION,278d9711-f5eb-4087-be4f-aba130395447,NORTHERN_AGRICULTURE,Agricultural Burning,REAL,BHUVAN_AGRICULTURAL_CYCLE,UNVERIFIED,REAL,False,True,55.8,55.8,0.0,302.5,302.5,0.0,1157.8398092176076,882880.4,0.0,4200.0,1002063.8,983789.7,4,1.0,925.14,0.0,4.447,0.95
629718d1-e0e8-4faf-981c-4ca983a1d0ab,21f80a83-e543-4ef5-acaf-57f1b7daf37d,EVT-REAL-2025-00950,29.90798,74.95299,Punjab,Sangrur,278d9711-f5eb-4087-be4f-aba130395447,Guru Gobind Singh Refinery,2025-01-19,VALIDATION,278d9711-f5eb-4087-be4f-aba130395447,NORTHERN_AGRICULTURE,Agricultural Burning,REAL,BHUVAN_AGRICULTURAL_CYCLE,UNVERIFIED,REAL,False,True,20.11,17.01,4.063249930782009,367.0,367.0,0.0,1135.3433707133818,883130.5,0.0,4200.0,1002479.6,984193.7,4,1.0,989.71,0.6667,1.546,0.95
e56c8858-a4a6-4166-a50a-e63520e0c3ee,e8b2a247-e4b5-44e7-be0a-6369808a955d,EVT-REAL-2025-00951,21.1984,73.1155,Gujarat,Jamnagar,,,2025-01-20,VALIDATION,Jamnagar,WESTERN_PETROCHEMICAL,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,35.8,35.8,0.0,334.8,334.8,0.0,7010.649576997217,831422.3,970106.6,4200.0,1041228.9,980273.3,0,0.7,6.86,1.0,4.42,0.65
471856af-10ac-4754-9020-d7a3b2e5a139,1f147741-c5a7-4b9f-b1ae-962833dca242,EVT-REAL-2025-00952,19.21224,82.5272,Chhattisgarh,Korba,,,2025-01-20,VALIDATION,Korba,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,22.22,22.22,0.0,340.56,340.56,0.0,22341.91075994413,444834.5,1317786.0,4200.0,525348.7,341858.8,0,0.6333,7.14,1.0,3.306,0.2
4c0cc0df-d953-442f-a9ce-8a412aa9d0c6,e653ef1b-d31b-4ec8-bd4e-5524e77d2732,EVT-REAL-2025-00953,19.21343,82.53307,Chhattisgarh,Korba,,,2025-01-20,VALIDATION,Korba,EASTERN_COAL_BELT,Uncertain,UNKNOWN,LOW_CONFIDENCE_HOTSPOT,UNVERIFIED,REAL,False,True,22.22,22.22,0.0,335.92,335.92,0.0,21712.187742045484,444247.5,1317927.3,4200.0,525184.8,341727.4,0,0.5333,6.0,1.0,4.027,0.2
69ab53a7-e8a2-4dd2-b062-1f19a1614c0b,94bb21aa-ed47-412d-991f-fde76e60759b,EVT-REAL-2025-00954,27.22588,79.38178,Uttar Pradesh,Sonbhadra,,,2025-01-20,VALIDATION,Sonbhadra,GENERAL_INDIAN_TERRITORY,Agricultural Burning,REAL,BHUVAN_AGRICULTURAL_CYCLE,UNVERIFIED,REAL,False,True,9.2,9.2,0.0,367.0,367.0,0.0,14753.541671613133,395034.0,389391.3,4200.0,479586.3,462441.6,0,0.2,2.57,1.0,3.037,0.2
8376ed51-8248-4efc-a6bf-45e5558c89f2,de2996b1-9033-4f44-89d3-be29b833beec,EVT-REAL-2025-00955,31.83011,74.5929,Punjab,Sangrur,,,2025-01-20,VALIDATION,Sangrur,NORTHERN_AGRICULTURE,Agricultural Burning,REAL,BHUVAN_AGRICULTURAL_CYCLE,UNVERIFIED,REAL,False,True,8.2,8.2,0.0,353.04,353.04,0.0,13448.874710797478,1069954.6,2962.7,4200.0,1168102.5,1151640.6,0,1.0,52.0,1.0,1.225,0.2
87e30421-0916-4e72-8d01-d28ff385195b,f95edf95-dada-4843-a5e7-83d1b8b945bb,EVT-REAL-2025-00956,31.83178,74.58966,Punjab,Sangrur,,,2025-01-20,VALIDATION,Sangrur,NORTHERN_AGRICULTURE,Agricultural Burning,REAL,BHUVAN_AGRICULTURAL_CYCLE,UNVERIFIED,REAL,False,True,9.39,9.39,0.0,367.0,367.0,0.0,13799.876744682673,1070285.5,3150.5,4200.0,1168451.3,1151988.3,0,1.0,42.86,1.0,1.401,0.2
2ae8c386-b2dd-4eea-9d10-d7274d25cfb5,8379b32b-0291-43ec-927e-19d6d322203b,EVT-REAL-2025-00957,25.26274,81.45602,Madhya Pradesh,Singrauli,,,2025-01-20,VALIDATION,Singrauli,EASTERN_COAL_BELT,Other Thermal Source,REAL,BACKGROUND_THERMAL_SOURCE,UNVERIFIED,REAL,False,True,16.56,11.54,3.1128764832546763,367.0,359.06,7.939999999999998,10516.191304793607,152381.7,689333.5,4200.0,179844.5,162075.8,0,0.3,4.57,1.0,3.099,0.2
ce2ee567-6911-4c14-986f-bd260c6d84c2,4a3c2e55-d85e-46a6-bee0-13a3b44fa83c,EVT-REAL-2025-00958,25.60531,81.14666,Madhya Pradesh,Singrauli,afe3b536-fd11-47ad-ab47-74c5dd19d7fe,Brick Kiln,2025-01-20,VALIDATION,afe3b536-fd11-47ad-ab47-74c5dd19d7fe,EASTERN_COAL_BELT,Industrial Fire,REAL,OSM_FACILITY_GROUND_TRUTH,UNVERIFIED,REAL,False,True,11.63,11.63,0.0,343.76,343.76,0.0,680.9359547376206,188883.1,640273.7,4200.0,228322.2,210979.6,0,0.3,2.57,1.0,2.996,0.95
214e262a-9568-423d-bc59-b3c7d18a9ed2,9daecaf8-41a1-42a4-9a42-b2881c76e012,EVT-REAL-2025-00959,30.59798,76.30222,Punjab,Sangrur,359d6013-520d-4e38-9604-68a4148f1dae,Clay Building Materials (Brickyard / Brickworks / Kiln) (Way #631316747),2025-01-20,VALIDATION,359d6013-520d-4e38-9604-68a4148f1dae,NORTHERN_AGRICULTURE,Agricultural Burning,REAL,BHUVAN_AGRICULTURAL_CYCLE,UNVERIFIED,REAL,False,True,8.03,8.03,0.0,329.87,329.87,0.0,1966.3046434491837,865353.4,0.0,4200.0,956426.8,940277.7,4,1.0,29.71,1.0,1.358,0.95
8206bfd4-132f-4ccb-9933-bf8359faab18,eb712dca-0054-4c1b-a218-c1ce875da732,EVT-REAL-2025-00960,31.29537,75.10011,Punjab,Sangrur,,,2025-01-20,VALIDATION,Sangrur,NORTHERN_AGRICULTURE,Agricultural Burning,REAL,BHUVAN_AGRICULTURAL_CYCLE,UNVERIFIED,REAL,False,True,10.95,10.95,0.0,328.13,328.13,0.0,7484.563392833031,993676.9,0.0,4200.0,1092238.2,1075662.3,4,1.0,38.86,1.0,1.185,0.65
